Date,Year,Age range,Age,forest cover 10km,1 km circle,Forest type,Plot,Region,Tag,Species  code, Family ,Species ,Origin,CBH1 (cm),CBH2 (cm),CBH3 (cm),CBH4 (cm),CBH5 (cm),CBH6 (cm),CBH7 (cm),CBH8 (cm),CBH9 (cm),CBH10 (cm),CBH11 (cm),CBH12 (cm),CBH13 (cm),CBH14 (cm)
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2244,32,Sapotaceae,Chrysophyllum marginatum (Hook. & Arn.) Radlk.,Native,24,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3385,91,Verbenaceae,Citharexylum myrianthum Cham.,Native,110.3,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1679,91,Verbenaceae,Citharexylum myrianthum Cham.,Native,37,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1709,91,Verbenaceae,Citharexylum myrianthum Cham.,Native,81.9,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1780,91,Verbenaceae,Citharexylum myrianthum Cham.,Native,48.4,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2061,91,Verbenaceae,Citharexylum myrianthum Cham.,Native,49.5,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2093,91,Verbenaceae,Citharexylum myrianthum Cham.,Native,81.3,29.5,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2071,61,Fabaceae,Copaifera langsdorffii Desf.,Native,43.5,22.3,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4770,61,Fabaceae,Copaifera langsdorffii Desf.,Native,28.2,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4779,61,Fabaceae,Copaifera langsdorffii Desf.,Native,21.7,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4803,61,Fabaceae,Copaifera langsdorffii Desf.,Native,20.1,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4832,61,Fabaceae,Copaifera langsdorffii Desf.,Native,29.2,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4579,42,Boraginaceae,Cordia americana (L.) Gottschling & J.S.Mill.,Native,18.3,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4679,437,Boraginaceae,Cordia trichotoma (Vell.) Arráb. ex Steud.,Native,50.8,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3372,15,Euphorbiaceae,Croton floribundus Spreng.,Native,45,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3374,15,Euphorbiaceae,Croton floribundus Spreng.,Native,33.6,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3376,15,Euphorbiaceae,Croton floribundus Spreng.,Native,22.2,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3429,15,Euphorbiaceae,Croton floribundus Spreng.,Native,70,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3432,15,Euphorbiaceae,Croton floribundus Spreng.,Native,50.7,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3438,15,Euphorbiaceae,Croton floribundus Spreng.,Native,48.9,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3459,15,Euphorbiaceae,Croton floribundus Spreng.,Native,42.4,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3463,15,Euphorbiaceae,Croton floribundus Spreng.,Native,49.9,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3464,15,Euphorbiaceae,Croton floribundus Spreng.,Native,48.3,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3467,15,Euphorbiaceae,Croton floribundus Spreng.,Native,33.3,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3471,15,Euphorbiaceae,Croton floribundus Spreng.,Native,38.9,,,,,,,,,,,,,
11/17/2015,1978,37-53,45,10,28.8,Passive restoration former pasturelands,56,Corumbataí river basin,3474,15,Euphorbiaceae,Croton floribundus Spreng.,Native,63,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2332,15,Euphorbiaceae,Croton floribundus Spreng.,Native,18.5,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4827,15,Euphorbiaceae,Croton floribundus Spreng.,Native,59,43.8,96.5,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4830,15,Euphorbiaceae,Croton floribundus Spreng.,Native,64.5,48.5,31.9,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4833,15,Euphorbiaceae,Croton floribundus Spreng.,Native,95.4,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4835,15,Euphorbiaceae,Croton floribundus Spreng.,Native,99.5,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4848,15,Euphorbiaceae,Croton floribundus Spreng.,Native,26.3,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4849,15,Euphorbiaceae,Croton floribundus Spreng.,Native,28.4,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4853,15,Euphorbiaceae,Croton floribundus Spreng.,Native,85.1,50,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4859,15,Euphorbiaceae,Croton floribundus Spreng.,Native,74,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2748,25,Euphorbiaceae,Croton urucurana Baill.,Native,19.5,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1708,106,Sapindaceae,Cupania vernalis Cambess.,Native,19.1,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4586,106,Sapindaceae,Cupania vernalis Cambess.,Native,43.9,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4602,106,Sapindaceae,Cupania vernalis Cambess.,Native,22.9,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4604,106,Sapindaceae,Cupania vernalis Cambess.,Native,15.8,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4605,106,Sapindaceae,Cupania vernalis Cambess.,Native,39,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4065,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,18.3,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4573,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,19.7,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4703,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,24.2,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4768,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,25.2,17,27.9,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4769,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,32.8,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4772,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,21.3,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4776,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,26.8,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4782,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,16.6,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4784,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,26.6,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4786,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,16.7,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4787,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,19.2,32.4,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4788,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,41.3,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4789,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,20.8,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4790,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,50.6,20.3,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4791,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,16.5,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4794,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,16.4,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4795,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,18.2,16.3,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4796,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,23.3,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4798,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,51.5,27.3,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4807,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,33.9,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4810,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,20,23.5,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4811,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,22,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4812,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,17.6,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4814,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,17.4,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4816,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,16.7,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4821,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,31.2,16.1,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4822,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,19,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4829,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,27.3,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4838,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,39,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4842,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,47.7,30,16.2,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4844,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,56.6,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4845,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,23.1,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4854,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,16.9,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4856,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,27,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4860,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,20,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4866,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,33,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4869,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,43.5,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4870,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,37.2,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4875,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,20.8,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4883,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,29.9,18.3,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4885,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,28,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4891,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,18.9,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4892,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,23.9,,,,,,,,,,,,,
1/25/2016,1978,37-53,47.5,10,27.8,Passive restoration former pasturelands,207,Corumbataí river basin,4900,385,Fabaceae,Dahlstedtia muehlbergiana (Hassl.) M.J.Silva & A.M.G. Azevedo,Native,25.9,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3198,53,Ebenaceae,Diospyros inconstans Jacq.,Native,16.2,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3215,53,Ebenaceae,Diospyros inconstans Jacq.,Native,21,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3272,53,Ebenaceae,Diospyros inconstans Jacq.,Native,48,29.8,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3287,53,Ebenaceae,Diospyros inconstans Jacq.,Native,23.6,,,,,,,,,,,,,
7/9/2015,1995,20-37,34,13,13.2,Passive restoration former pasturelands,87,Corumbataí river basin,2115,53,Ebenaceae,Diospyros inconstans Jacq.,Native,60,62.5,31.6,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2727,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,90.2,,,,,,,,,,,,,
7/20/2015,2008,15-Jul,24,13,16.4,Passive restoration former pasturelands,20,Corumbataí river basin,2797,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,79.5,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3166,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,29.6,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3171,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,19,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3177,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,65.7,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3236,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,20.6,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3253,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,38.5,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3262,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,64.5,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1683,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,39,,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1743,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,32,,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2243,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,17.5,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2331,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,21.3,,,,,,,,,,,,,
7/11/2015,2008,15-Jul,11,13,11.4,Passive restoration former pasturelands,90,Corumbataí river basin,2340,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,40.5,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4689,85,Fabaceae,Enterolobium contortisiliquum (Vell.) Morong,Native,18.7,,,,,,,,,,,,,
11/10/2015,1995,20-37,35.5,11,14.9,Passive restoration former pasturelands,22,Corumbataí river basin,3274,174,Erythroxylaceae,Erythroxylum pelleterianum A.St.-Hil.,Native,16.5,,,,,,,,,,,,,
1/21/2016,2008,15-Jul,16,10,13,Passive restoration former pasturelands,206,Corumbataí river basin,4624,44,Rutaceae,Esenbeckia febrifuga (A.St.-Hil.) A. Juss. ex Mart.,Native,132.9,31,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1727,6,Myrtaceae,Eucalyptus spp.,Exotic,119.8,171,,,,,,,,,,,,
6/12/2015,2008,15-Jul,15,12,10.5,Passive restoration former pasturelands,84,Corumbataí river basin,1749,6,Myrtaceae,Eucalyptus spp.,Exotic,37.8,78,,,,,,,,,,,,
7/10/2015,2000,15-20,20,12,13.9,Passive restoration former pasturelands,88,Corumbataí river basin,2146,6,Myrtaceae,Eucalyptus spp.,Exotic,76.8,,,,,,,,,,,,,
